SITE,SITE DESCRIPTION,SUPPLIER NO,SUPPLIER NAME,INVOICE ID,INVOICE NO,DATE POSTED,PROJECT ID,PROJECT NAME,ACCOUNT,ACCOUNT DESCRIPTION,PLANNED DELIVERY DATE,SHIP TO ZIP,PO NO,PO LINE NO,PO REL NO,RECEIPT NO,PART NO,PART DESCRIPTION,COMM 1,COMM 2,PO PURCH QTY,PURCH UOM,PO INV QTY,INV UOM,INVOICED LINE QTY,INVOICE LINE TOTAL,PO PRICE,PO_HAS_PROJECT_FREIGHT,TOTAL_PO_VALUE,PROJECT_FREIGHT_COST,PRODUCT_ONLY_PO_VALUE,PROJECT_FREIGHT_PERCENT,FREIGHT_PERCENT_EXCL_PRODUCT,FREIGHT_≥90%_OF_PO,FREIGHT_GT_PRODUCT,NEGATIVE_FREIGHT_PERCENT,PROJECT_FREIGHT_LINE_COUNT,PO_HAS_MULTIPLE_PROJECT_FREIGHT_LINES,HIGH_FREIGHT_FLAG,PART DESCRIPTION CLEAN,IS_LABOR,PRODUCT_ORDER_COUNT,PRODUCT_ORDER_RANK,UOM_COMPARISON_STATUS,PO_INVOICE_COMPOSITE_KEY,PO_COMPOSITE_KEY_CONSISTENCY,Commodity Group,Description,Old/New,Priority,IS_MANUAL,ALL_PRIORITY,PRIORITY_PO_FLAG
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1219117,4268089,18-Nov-24,2410189610,Toyota Automated Logistics,2008,Received Not Yet Invoiced,15-Nov-24,30071,161886,3,1,1.0,192392-014,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Orchard (05013),1VNL,2VCT,292.04,SF,292.04,SF,292.04,455.58,455.58,False,5926.09,0.0,5926.09,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 20 MIL (0454V) 20 MIL GLUE DOWN 6IN X 48IN 2.5 MM - ORCHARD (05013),False,30.0,100.0,Match,161886|1219117|4268089,Inconsistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1219206,4268092,18-Nov-24,2410185231,WMG NFH URGENT CARE EAST ROSWELL,2008,Received Not Yet Invoiced,15-Nov-24,30071,159732,3,1,1.0,208277-001,Shaw Contract Translate Tile (5T408) Multi Level Pattern Loop 9in x 36in - Listen (05100),1CPT,2CPT,30.0,SY,30.0,SY,30.0,775.2,775.2,False,5424.48,0.0,5424.48,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT TRANSLATE TILE (5T408) MULTI LEVEL PATTERN LOOP 9IN X 36IN - LISTEN (05100),True,,,Match,159732|1219206|4268092,Inconsistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1219207,4268094,18-Nov-24,2409180216,PPG Piedmont Physicians,2008,Received Not Yet Invoiced,15-Nov-24,30071,162457,1,1,1.0,205916-012,Shaw Commercial Resilient Abide (4107V) Heavy Commercial 7in x 48in 20 mil - Allspice Walnut (07710),1VNL,2VCT,41.85,SF,41.85,SF,41.85,97.93,97.93,False,97.93,0.0,97.93,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT ABIDE (4107V) HEAVY COMMERCIAL 7IN X 48IN 20 MIL - ALLSPICE WALNUT (07710),False,8.0,122.0,Match,162457|1219207|4268094,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,104758,"Cain & Bultman, Inc.",1219034,319542,18-Nov-24,2411191247,Wesleyan VCT,2008,Received Not Yet Invoiced,18-Nov-24,30071,159537,1,1,1.0,211021-013,Tarkett VCT II Flecks Phthalate-Free Vinyl 12in x 12in .125 - Desert Storm CB (573),1VNL,2VCT,135.0,SF,135.0,SF,135.0,166.23,166.23,False,166.23,0.0,166.23,0.0,0.0,False,False,False,0,False,False,TARKETT VCT II FLECKS PHTHALATE-FREE VINYL 12IN X 12IN .125 - DESERT STORM CB (573),False,4.0,126.0,Match,159537|1219034|319542,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1222165,4280064,19-Nov-24,2409183377,MTA Plant,2008,Received Not Yet Invoiced,18-Nov-24,30071,162506,1,1,1.0,200669-008,Shaw Contract Arrange Tile (5T294) Multi Level Pattern Loop 24in x 24in - Sterling Silver (94515),1CPT,2CPT,1982.2,SY,1982.2,SY,1982.13,23904.53,23904.49,False,23905.33,0.0,23905.33,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT ARRANGE TILE (5T294) MULTI LEVEL PATTERN LOOP 24IN X 24IN - STERLING SILVER (94515),True,,,Match,162506|1222165|4280064,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1222165,4280064,19-Nov-24,2409183377,MTA Plant,5205,PROJECT PO Variance M181 & M182,18-Nov-24,30071,162506,1,1,1.0,200669-008,Shaw Contract Arrange Tile (5T294) Multi Level Pattern Loop 24in x 24in - Sterling Silver (94515),1CPT,2CPT,1982.2,SY,1982.2,SY,,-0.04,,False,23905.33,0.0,23905.33,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT ARRANGE TILE (5T294) MULTI LEVEL PATTERN LOOP 24IN X 24IN - STERLING SILVER (94515),True,,,Match,162506|1222165|4280064,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1222165,4280064,19-Nov-24,2409183377,MTA Plant,2008,Received Not Yet Invoiced,18-Nov-24,30071,162506,1,1,2.0,200669-008,Shaw Contract Arrange Tile (5T294) Multi Level Pattern Loop 24in x 24in - Sterling Silver (94515),1CPT,2CPT,1982.2,SY,1982.2,SY,0.07,0.84,0.84,False,23905.33,0.0,23905.33,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT ARRANGE TILE (5T294) MULTI LEVEL PATTERN LOOP 24IN X 24IN - STERLING SILVER (94515),True,,,Match,162506|1222165|4280064,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1222158,4280065,19-Nov-24,2402139708,East Cobb Pediatric Dentistry,2008,Received Not Yet Invoiced,20-Nov-24,30071,162493,1,1,1.0,215419-004,Shaw Resilient Tile & Plank Inlet II (4372V) 20 mil squared edge 9in x 48in 5.0mm - Spindle (72140),1VNL,2VCT,24.0,SF,24.0,SF,24.0,73.44,73.44,False,73.44,0.0,73.44,0.0,0.0,False,False,False,0,False,False,SHAW RESILIENT TILE & PLANK INLET II (4372V) 20 MIL SQUARED EDGE 9IN X 48IN 5.0MM - SPINDLE (72140),False,14.0,116.0,Match,162493|1222158|4280065,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1222161,4280066,19-Nov-24,2410190148,Buckhead Eye Care,2008,Received Not Yet Invoiced,20-Nov-24,30071,162635,1,1,1.0,1000003545,Shaw Ind-Terrain II (4490V)-LVP-12 MIL-6in x 48in-Echo (00775),1VNL,2LVP,1260.0,SF,1260.0,SF,1260.0,2381.4,2381.4,False,2381.4,0.0,2381.4,0.0,0.0,False,False,False,0,False,False,SHAW IND-TERRAIN II (4490V)-LVP-12 MIL-6IN X 48IN-ECHO (00775),False,3.0,127.0,Match,162635|1222161|4280066,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,122034,Engineered Floors LLC,1219276,6- 4088531,19-Nov-24,2410188496,Home Depot HDCS Lake Park,2008,Received Not Yet Invoiced,11-Dec-24,30071,157235,1,1,1.0,206571-001,J&J P02HD-495577-02A (Home Depot Private Label) Undefined 24in x 24in - Home Depot Private Label (P02HD-495577-02A),1CPT,2CPT,664.0,SY,664.0,SY,664.0,12828.48,12828.48,False,12828.48,0.0,12828.48,0.0,0.0,False,False,False,0,False,False,J&J P02HD-495577-02A (HOME DEPOT PRIVATE LABEL) UNDEFINED 24IN X 24IN - HOME DEPOT PRIVATE LABEL (P02HD-495577-02A),False,2.0,128.0,Match,157235|1219276|6- 4088531,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1219210,4268093,20-Nov-24,2404151958,CHI Memorial Hospital,2008,Received Not Yet Invoiced,15-Nov-24,30071,161978,1,1,2.0,175050-007,Shaw Tile Welcome II Tile (5T031) Needlebond 24in x 24in - Sterling (31557),1CPT,2CPT,127.9992,SY,128.0,SY,0.01,0.43,0.43,False,5460.48,0.0,5460.48,0.0,0.0,False,False,False,0,False,False,SHAW TILE WELCOME II TILE (5T031) NEEDLEBOND 24IN X 24IN - STERLING (31557),False,12.0,118.0,Match,161978|1219210|4268093,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1219210,4268093,20-Nov-24,2404151958,CHI Memorial Hospital,2008,Received Not Yet Invoiced,15-Nov-24,30071,161978,1,1,1.0,175050-007,Shaw Tile Welcome II Tile (5T031) Needlebond 24in x 24in - Sterling (31557),1CPT,2CPT,127.9992,SY,128.0,SY,127.99,5460.05,5460.05,False,5460.48,0.0,5460.48,0.0,0.0,False,False,False,0,False,False,SHAW TILE WELCOME II TILE (5T031) NEEDLEBOND 24IN X 24IN - STERLING (31557),False,12.0,118.0,Match,161978|1219210|4268093,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1232795,4331718,25-Nov-24,2311124790,Southern CO Floor 15,2008,Received Not Yet Invoiced,22-Nov-24,30071,160935,1,1,1.0,1000006896,Shaw Collaboration Tile (5T497) 9x36 EcoLogix (Custom) Impact (97100),1CPT,2CPT,232.0,SY,232.0,SY,232.0,6185.12,6185.12,False,6185.12,0.0,6185.12,0.0,0.0,False,False,False,0,False,False,SHAW COLLABORATION TILE (5T497) 9X36 ECOLOGIX (CUSTOM) IMPACT (97100),True,,,Match,160935|1232795|4331718,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1232798,4331721,25-Nov-24,2403141649,2401-Integrity Fusion,2008,Received Not Yet Invoiced,22-Nov-24,30071,164449,1,1,1.0,205916-013,Shaw Commercial Resilient Abide (4107V) Heavy Commercial 7in x 48in 20 mil - Coriander Oak (07720),1VNL,2VCT,1339.2,SF,1339.2,SF,1339.2,2490.91,2490.91,False,2490.91,0.0,2490.91,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT ABIDE (4107V) HEAVY COMMERCIAL 7IN X 48IN 20 MIL - CORIANDER OAK (07720),False,4.0,126.0,Match,164449|1232798|4331721,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1232811,4331722,25-Nov-24,2410186026,5000 Research Court - Spec Suite 62,2008,Received Not Yet Invoiced,22-Nov-24,30071,164515,1,1,1.0,205264-001,Shaw Patcraft Homegrain 12 (I490V) Luxury Vinyl Plank 6in x 48in 12 MM - Gallery (00100),1VNL,2LVP,2092.0,SF,2092.0,SF,2092.0,2280.28,2280.28,False,2280.28,0.0,2280.28,0.0,0.0,False,False,False,0,False,False,SHAW PATCRAFT HOMEGRAIN 12 (I490V) LUXURY VINYL PLANK 6IN X 48IN 12 MM - GALLERY (00100),False,8.0,122.0,Match,164515|1232811|4331722,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1232814,4331723,25-Nov-24,2411193672,Shaw Inlet LVT Material,2008,Received Not Yet Invoiced,22-Nov-24,30071,164741,1,1,1.0,198246-010,Shaw Contract Inlet (0926V) 20 mil commercial LVT w/ fiberglass 9in x 48in 5.0mm - Brew (26740),1VNL,2LVT,408.0,SF,408.0,SF,408.0,1248.48,1248.48,False,1248.48,0.0,1248.48,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT INLET (0926V) 20 MIL COMMERCIAL LVT W/ FIBERGLASS 9IN X 48IN 5.0MM - BREW (26740),True,,,Match,164741|1232814|4331723,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1232889,4331724,25-Nov-24,2409179141,North GA OBGYN Acworth,2008,Received Not Yet Invoiced,22-Nov-24,30071,164800,1,1,1.0,204351-002,Shaw Commercial Hard Surfaces Terrain II (4110V) 20 mil glue down 6in x 48in 5.0mm - Root (00568),1VNL,2VCT,2700.0,SF,2700.0,SF,2700.0,9018.0,9018.0,False,9018.0,0.0,9018.0,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II (4110V) 20 MIL GLUE DOWN 6IN X 48IN 5.0MM - ROOT (00568),False,8.0,122.0,Match,164800|1232889|4331724,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1232882,4331726,25-Nov-24,2411194519,Advanced Furniture - 1790 Corporate,2008,Received Not Yet Invoiced,22-Nov-24,30071,165254,1,1,1.0,191889-009,Shaw Patcraft Timber Grove II (I420V) 12 Mil Glue Down 6in x 48in 2.5 MM - Heather (00174),1VNL,2VCT,1668.8,SF,1668.8,SF,1668.8,2653.39,2653.39,False,2653.39,0.0,2653.39,0.0,0.0,False,False,False,0,False,False,SHAW PATCRAFT TIMBER GROVE II (I420V) 12 MIL GLUE DOWN 6IN X 48IN 2.5 MM - HEATHER (00174),False,13.0,117.0,Match,165254|1232882|4331726,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1208702,4206886,26-Nov-24,2410186019,Opal Aesthetics,2008,Received Not Yet Invoiced,8-Nov-24,30071,159450,4,1,1.0,206146-001,Shaw Commercial Resilient Eon LL (4112V) Luxury Vinyl Tile 20in x 20in 3/16in - Rift (12114),1VNL,2LVT,1130.22,SF,1130.22,SF,1130.22,3887.96,3887.96,False,9252.33,0.0,9252.33,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT EON LL (4112V) LUXURY VINYL TILE 20IN X 20IN 3/16IN - RIFT (12114),False,10.0,120.0,Match,159450|1208702|4206886,Inconsistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1208702,4206886,26-Nov-24,2410186019,Opal Aesthetics,2008,Received Not Yet Invoiced,8-Nov-24,30071,159450,1,1,1.0,188060-002,Shaw Contract Solitude (0648V) Luxury Resilient Planks 6in x 48in 13/64 - Cottonwood (48120),1VNL,2LVP,1480.0,SF,1480.0,SF,1480.0,4499.2,4499.2,False,9252.33,0.0,9252.33,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT SOLITUDE (0648V) LUXURY RESILIENT PLANKS 6IN X 48IN 13/64 - COTTONWOOD (48120),True,,,Match,159450|1208702|4206886,Inconsistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1235585,4343048,26-Nov-24,2411194796,ASD 1111 Alderman Dr Ste 300,2008,Received Not Yet Invoiced,25-Nov-24,30071,165874,1,1,1.0,192392-013,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Summit (05012),1VNL,2VCT,1919.12,SF,1919.12,SF,1919.12,2610.0,2610.0,False,3858.26,0.0,3858.26,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 20 MIL (0454V) 20 MIL GLUE DOWN 6IN X 48IN 2.5 MM - SUMMIT (05012),False,30.0,100.0,Match,165874|1235585|4343048,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1235585,4343048,26-Nov-24,2411194796,ASD 1111 Alderman Dr Ste 300,2008,Received Not Yet Invoiced,25-Nov-24,30071,165874,2,1,1.0,192392-016,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Aspen (05019),1VNL,2VCT,917.84,SF,917.84,SF,917.84,1248.26,1248.26,False,3858.26,0.0,3858.26,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 20 MIL (0454V) 20 MIL GLUE DOWN 6IN X 48IN 2.5 MM - ASPEN (05019),False,7.0,123.0,Match,165874|1235585|4343048,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1235587,4343049,26-Nov-24,SPN198953,Jim Ellis Hyundai,2008,Received Not Yet Invoiced,25-Nov-24,30071,163835,1,1,1.0,160542-005,Shaw Tile Clear Tile (59564) Multi Level Pattern Loop 24in x 24in - Sea Glass (62560),1CPT,2CPT,5.33,SY,5.33,SY,5.33,86.45,86.45,False,86.45,0.0,86.45,0.0,0.0,False,False,False,0,False,False,SHAW TILE CLEAR TILE (59564) MULTI LEVEL PATTERN LOOP 24IN X 24IN - SEA GLASS (62560),False,7.0,123.0,Match,163835|1235587|4343049,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1235799,4343052,26-Nov-24,2411194703,Amwins Simulator Repairwork due to,2008,Received Not Yet Invoiced,25-Nov-24,30071,165222,1,1,1.0,1000017463,Shaw Commercial Resilient-Branching Out (4480V)-20 mil squared edge-6in x 48in-5.0mm-Range Oak (56506),1VNL,2LVT,20.0,SF,20.0,SF,20.0,67.2,67.2,False,67.2,0.0,67.2,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT-BRANCHING OUT (4480V)-20 MIL SQUARED EDGE-6IN X 48IN-5.0MM-RANGE OAK (56506),False,2.0,128.0,Match,165222|1235799|4343052,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1235800,4343053,26-Nov-24,2411194297,400 Northpark - Micromarket,2008,Received Not Yet Invoiced,25-Nov-24,30071,165439,1,1,1.0,215419-001,Shaw Resilient Tile & Plank Inlet II (4372V) 20 mil squared edge 9in x 48in 5.0mm - Refuge (72155),1VNL,2VCT,120.0,SF,120.0,SF,120.0,429.6,429.6,False,429.6,0.0,429.6,0.0,0.0,False,False,False,0,False,False,SHAW RESILIENT TILE & PLANK INLET II (4372V) 20 MIL SQUARED EDGE 9IN X 48IN 5.0MM - REFUGE (72155),False,6.0,124.0,Match,165439|1235800|4343053,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1235081,4343057,26-Nov-24,2411195009,VWC V2 ADMIN BASE ORDER,2008,Received Not Yet Invoiced,25-Nov-24,30071,165811,1,1,1.0,191438-003,Shaw Contract Situation Tile (5T210) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,177.78,SY,177.78,SY,177.78,2158.25,2158.25,False,2158.25,0.0,2158.25,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT SITUATION TILE (5T210) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,165811|1235081|4343057,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1208411,4206887,2-Dec-24,2410186019,Opal Aesthetics,2008,Received Not Yet Invoiced,8-Nov-24,30071,159450,3,1,1.0,214698-001,Shaw Contract Grit Tile (5T486) Multi Level Pattern Cut/Loop 24in x 24in - Marble (84100),1CPT,2CPT,26.67,SY,26.67,SY,26.67,865.17,865.17,False,9252.33,0.0,9252.33,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT GRIT TILE (5T486) MULTI LEVEL PATTERN CUT/LOOP 24IN X 24IN - MARBLE (84100),True,,,Match,159450|1208411|4206887,Inconsistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1241258,4373309,2-Dec-24,2411194953,FRESH ROTI,2008,Received Not Yet Invoiced,27-Nov-24,30071,166614,1,1,1.0,173722-004,Shaw Commercial Hard Surfaces Uncommon Ground 6 (0188V) Undefined 6in x 36in Undefined - Driftwood (02150),1VNL,2LVT,748.65,SF,748.65,SF,748.65,1467.35,1467.35,False,1467.35,0.0,1467.35,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES UNCOMMON GROUND 6 (0188V) UNDEFINED 6IN X 36IN UNDEFINED - DRIFTWOOD (02150),False,2.0,128.0,Match,166614|1241258|4373309,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1243283,4383958,3-Dec-24,2410189610,Toyota Automated Logistics,2008,Received Not Yet Invoiced,2-Dec-24,30071,161886,1,1,2.0,200842-010,Shaw Contract Offset Tile (5T296) Multi Level Pattern Loop 24in x 24in - Shiny Pebble (94761),1CPT,2CPT,435.55,SY,435.55,SY,80.01,1004.93,1004.93,False,5926.09,0.0,5926.09,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT OFFSET TILE (5T296) MULTI LEVEL PATTERN LOOP 24IN X 24IN - SHINY PEBBLE (94761),True,,,Match,161886|1243283|4383958,Inconsistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1243283,4383958,3-Dec-24,2410189610,Toyota Automated Logistics,2008,Received Not Yet Invoiced,2-Dec-24,30071,161886,1,1,1.0,200842-010,Shaw Contract Offset Tile (5T296) Multi Level Pattern Loop 24in x 24in - Shiny Pebble (94761),1CPT,2CPT,435.55,SY,435.55,SY,355.54,4465.58,4465.58,False,5926.09,0.0,5926.09,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT OFFSET TILE (5T296) MULTI LEVEL PATTERN LOOP 24IN X 24IN - SHINY PEBBLE (94761),True,,,Match,161886|1243283|4383958,Inconsistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1219260,4268097,5-Dec-24,2411193036,Attic Pkwy 201 207 301,5205,PROJECT PO Variance M181 & M182,15-Nov-24,30071,162365,1,1,1.0,191531-018,Shaw Commercial Hard Surfaces Terrain II 12 MIL (0453V) LVT 6in x 48in 2.5 MM - Thicket (07008),1VNL,2LVT,876.12,SF,876.12,SF,,-175.23,,False,1103.91,0.0,1103.91,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 12 MIL (0453V) LVT 6IN X 48IN 2.5 MM - THICKET (07008),False,3.0,127.0,Match,162365|1219260|4268097,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1219260,4268097,5-Dec-24,2411193036,Attic Pkwy 201 207 301,2008,Received Not Yet Invoiced,15-Nov-24,30071,162365,1,1,1.0,191531-018,Shaw Commercial Hard Surfaces Terrain II 12 MIL (0453V) LVT 6in x 48in 2.5 MM - Thicket (07008),1VNL,2LVT,876.12,SF,876.12,SF,876.12,1279.14,1279.14,False,1103.91,0.0,1103.91,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 12 MIL (0453V) LVT 6IN X 48IN 2.5 MM - THICKET (07008),False,3.0,127.0,Match,162365|1219260|4268097,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1250155,4407412,5-Dec-24,2310120330,APSTC - Academic 10 31,2008,Received Not Yet Invoiced,4-Dec-24,30071,167114,1,1,1.0,196277-007,Shaw Commercial Resilient CUT (0922V) Luxury Resilient Planks 18in x 18in 3/16in - Cacao (22704),1VNL,2LVP,67.5,SF,67.5,SF,67.5,220.05,220.05,False,220.05,0.0,220.05,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT CUT (0922V) LUXURY RESILIENT PLANKS 18IN X 18IN 3/16IN - CACAO (22704),False,2.0,128.0,Match,167114|1250155|4407412,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1250264,4407416,5-Dec-24,2410183958,Velocity Risk,2008,Received Not Yet Invoiced,4-Dec-24,30071,168365,1,1,1.0,205916-001,Shaw Commercial Resilient Abide (4107V) Heavy Commercial 7in x 48in 20 mil - Conch Shell Oak (07140),1VNL,2VCT,41.85,SF,41.85,SF,41.85,103.79,103.79,False,103.79,0.0,103.79,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT ABIDE (4107V) HEAVY COMMERCIAL 7IN X 48IN 20 MIL - CONCH SHELL OAK (07140),False,10.0,120.0,Match,168365|1250264|4407416,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,107371,Fishman Flooring Solutions,1251354,S8509918.001,6-Dec-24,2411195081,ROTO ROOTER,2008,Received Not Yet Invoiced,26-Nov-24,30071,166723,1,1,1.0,211021-012,Tarkett VCT II Flecks Phthalate-Free Vinyl 12in x 12in .125 - Steel Works W (522),1VNL,2VCT,1620.0,SF,1620.0,SF,1620.0,2075.04,2075.04,False,2075.04,0.0,2075.04,0.0,0.0,False,False,False,0,False,False,TARKETT VCT II FLECKS PHTHALATE-FREE VINYL 12IN X 12IN .125 - STEEL WORKS W (522),False,33.0,97.0,Match,166723|1251354|S8509918.001,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,121550,Mohawk Industries,1252372,C4133825,6-Dec-24,2411194493,Collection 2nd Floor Lobby,2008,Received Not Yet Invoiced,6-Dec-24,30071,168470,1,1,1.0,1000037434,Mohawk Bolder 5.0 (C2108) 18in x 36in 5.0MM - Aura (859),1VNL,2LVT,1215.0,SF,1215.0,SF,1215.0,2660.85,2660.85,False,2660.85,0.0,2660.85,0.0,0.0,False,False,False,0,False,False,MOHAWK BOLDER 5.0 (C2108) 18IN X 36IN 5.0MM - AURA (859),False,3.0,127.0,Match,168470|1252372|C4133825,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",1255902,4427755,9-Dec-24,2411195587,"Bldg 2, 1621 Additional LVT",2008,Received Not Yet Invoiced,6-Dec-24,30071,167159,1,1,1.0,191531-019,Shaw Commercial Hard Surfaces Terrain II 12 MIL (0453V) LVT 6in x 48in 2.5 MM - Trail (00256),1VNL,2LVT,24.0,CTN,1001.28,SF,24.0,1261.61,1261.61,False,1261.61,0.0,1261.61,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 12 MIL (0453V) LVT 6IN X 48IN 2.5 MM - TRAIL (00256),False,3.0,127.0,Mismatch,167159|1255902|4427755,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
