SITE,SUPPLIER NO,PO NO,SHIP TO ZIP,PART NO,PART DESCRIPTION,PO INV QTY,INV UOM,Commodity Group,Description
SPT,102905,88231,33605,208615-008,Novalis Innovative Flooring AVA 2DSGN 22 mil Microbevel Register 6in x 48in 2.5 MM - TUSCANY OAK MEDALLION (TO2D009),1920,SF,1VNL,Vinyl
SPT,102905,88230,33605,1000020483,"AVA\2DSGN\STRAIGHT EDGE\6"" x 48""\COLOR- PENINSULA OAK SUMMIT (PO2D001)",2080,SF,40,Vinyl Tile
SPT,103423,88101,33605,215919-001,Shaw Patcraft Heartwood (I482V) 12 Mil ExoGuard Direct Glue 6in x 48in 2.5 MM - Froe (00775),900,SF,1VNL,Vinyl
SPW,126695,88064,32750,173723-006,Tandus Abrasive Action II EX (02578) Accuweave Patterned Loop 24in x 24in - Winter Gray (19103),26.67,SY,1CPT,Carpet Tile
SPT,107776,88062,33605,210642-010,Armstrong Duo 20 mil Diamond 10 6in x 36in 2.5 MM - BLUE HAWAIIAN MIXER 2 (ST523),2016,SF,1VNL,Vinyl
SPW,103423,88060,32750,198246-003,Shaw Contract Inlet (0926V) 20 mil commercial LVT w/ fiberglass 9in x 48in 5.0mm - Refuge (26155),4272,SF,1VNL,Vinyl
SPW,103423,88060,32750,205932-006,Shaw Contract Habitat (5T390) Undefined 36.00in x 9.00in - Path (88555),145,SY,1CPT,Carpet Tile
SPW,103423,88038,32750,212203-007,Shaw Contract Downtime Tile (5T457) Multi Level Pattern Loop 24in x 24in - Team (57760),639.97,SY,1CPT,Carpet Tile
SPT,107776,88029,33605,126732-104,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Maraschino Red (51880),360,SF,1VNL,Vinyl
SPT,107776,88029,33605,126732-119,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Blue Dreams (57508),2025,SF,1VNL,Vinyl
SPT,107776,88029,33605,126732-030,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Soft Cool Grey (51860),18810,SF,1VNL,Vinyl
SPW,103423,87919,32750,201109-010,Shaw Contract Accord (5A253) ClassicBac 12' - Shiny Pebble (94761),68,SY,1CBL,Carpet BL
SPW,107776,87913,32750,126732-167,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - GoBlue (57531),1350,SF,1VNL,Vinyl
SPJ,102775,87887,32256,185330-004,Interface Step Repeat SR999 (1388702500) Tufted Texture Loop 50cm x 50cm - Onyx (104945),71.76,SY,1CPT,Carpet Tile
SPT,107776,87726,33605,126732-011,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Sandrift White (51858),180,SF,1VNL,Vinyl
SPW,103423,87713,32750,211311-003,Shaw Patcraft Outlook (I0610) Multi Level Pattern Loop 24in x 24in - Recall (00500),88.89,SY,1CPT,Carpet Tile
SPT,102775,87707,33605,1000020425,INTERFACE\CARPET TILE\STYLE-CUBIC\READYBAC\50cm x 50cm\COLOR-MATRIX (#004289),95.68,SY,1CPT,Carpet Tile
SPT,102775,87705,33605,1000020424,INTERFACE\CARPET TILE\STYLE-CUBIC\READYBAC\50cm x 50cm\COLOR-MERIDIAN (#106069),149.5,SY,1CPT,Carpet Tile
SPT,102775,87703,33605,1000020422,INTERFACE\CARPET TILE\STYLE-CUBIC\READYBAC\50cm x 50cm\COLOR-AREA (#004292),119.6,SY,1CPT,Carpet Tile
SPT,102775,87700,33605,1000020420,INTERFACE\CARPET TILE\STYLE-CUBIC COLOURS\READYBAC\50cm x 50cm\COLOR-BLUE LAGOON (#007249),77.74,SY,1CPT,Carpet Tile
SPT,102775,87699,33605,1000020419,INTERFACE\CARPET TILE\CUBIC COLOURS\READYBAC\50cm x 50cm\COLOR-BLACK (007269),221.26,SY,1CPT,Carpet Tile
SPT,102775,87699,33605,1000020419,INTERFACE\CARPET TILE\CUBIC COLOURS\READYBAC\50cm x 50cm\COLOR-BLACK (007269),221.26,SY,1CPT,Carpet Tile
SPW,103423,87673,32750,192174-023,Shaw Philadelphia In The Grain II (5525V) Luxury Vinyl Tile 20 mil 6in x 48in 2.5 MM - Ember (05016),375.48,SF,1VNL,Vinyl
SPT,103423,87659,32750,184210-007,Shaw Contract Stipple (5T116) Multi Level Pattern Cut/Loop 18in x 36in - Graphite (13510),120,SY,1CPT,Carpet Tile
SPW,103423,87659,32750,184210-007,Shaw Contract Stipple (5T116) Multi Level Pattern Cut/Loop 18in x 36in - Graphite (13510),120,SY,1CPT,Carpet Tile
SPT,102775,87646,33605,207509-003,Interface The Standard (1467302500) Tufted Texture Loop 19.69in x 19.69in - Vellum (9357),41.78,SY,1CPT,Carpet Tile
SPW,103423,87425,32750,213784-004,Shaw Contract Union (4349V) Heavy Commercial 9in x 48in 20 mil - Concrete Spindle (49140),3840,SF,1VNL,Vinyl
SPT,103423,87394,33605,209756-004,Shaw Contract Poured Tile (5T420) Multi Level Pattern Loop 24in x 24in - River Rock (06481),168.72,SY,1CPT,Carpet Tile
SPJ,102775,87390,32256,195433-006,Interface Studio Set (A007xx) 22 mil vinyl plank 25cm x 1m 4.5 mm - Mushroom (06),18863.91,SF,1VNL,Vinyl
SPW,103423,87382,32750,1000019793,Shaw Industries Commingle 4350V 9x48 50505 Iron,1512,SF,40,Vinyl Tile
SPW,103423,87379,32750,1000010167,Shaw Resilient Tile & Plank Inlet II (4372V) 20 mil squared edge 9in x 48in 5.0mm - Spindle (72140),2832,SF,1VNL,Vinyl
SPW,103423,87364,32750,195779-008,Shaw Contract Identity Tile (5T237) Multi Level Pattern Loop 9in x 36in - Rainstorm (35535),810,SY,1CPT,Carpet Tile
SPW,103423,87364,32750,195779-005,Shaw Contract Identity Tile (5T237) Multi Level Pattern Loop 9in x 36in - Raven (35505),60,SY,1CPT,Carpet Tile
SPW,103423,87364,32750,195779-006,Shaw Contract Identity Tile (5T237) Multi Level Pattern Loop 9in x 36in - Greige (35516),370,SY,1CPT,Carpet Tile
SPW,103423,87364,32750,195779-008,Shaw Contract Identity Tile (5T237) Multi Level Pattern Loop 9in x 36in - Rainstorm (35535),810,SY,1CPT,Carpet Tile
SPW,103423,87344,32750,210597-009,Shaw Commercial Resilient Branching Out (4256V) 20 mil squared edge 6in x 48in 5.0mm - Smoky Oak (56516),420,SF,1VNL,Vinyl
SPW,107776,87341,32750,126732-112,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Nougat (57501),855,SF,1VNL,Vinyl
SPJ,103423,87021,32256,1000020106,Shaw Saturate Tile (5T109) 9in x 36in Ecoworx Tile - Cornflower (07411),115,SY,1CPT,Carpet Tile
SPT,103423,87000,33605,206063-004,Shaw Philadelphia Profusion Tile (54931) Multi Level Pattern Loop 24in x 24in - Plenitude (00500),168.72,SY,1CPT,Carpet Tile
SPJ,103423,86995,32256,155463-003,Shaw Patcraft Intrinsic EW24 (Z6474) Full Repeat 24in x 24in - Laundered Sheet (00327),80,SY,1CPT,Carpet Tile
SPJ,103423,86995,32256,155463-003,Shaw Patcraft Intrinsic EW24 (Z6474) Full Repeat 24in x 24in - Laundered Sheet (00327),80,SY,1CPT,Carpet Tile
SPT,121550,86869,33605,177079-002,Bigelow Commercial Trail Mix ActionBac (BQ333) 12' - Urban Indigo (7579),12,SY,1CBL,Carpet BL
SPT,107776,86805,33605,126732-041,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Charcoal (51915),900,SF,1VNL,Vinyl
SPT,103423,86797,33605,215918-001,Shaw Patcraft Odyssey ULP (801P0) Ultraloc 12' - Voyage (00550),50,SY,1CBL,Carpet BL
SPW,107776,86778,32750,126732-139,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Cirque White (52513),90,SF,1VNL,Vinyl
SPW,121550,86695,32750,195615-005,Mohawk Shared Path Tile (QB429 - BT429) Tufted Textured Pattern Multi Colored Loop 12in x 36in - Slate (959),144,SY,1CPT,Carpet Tile
SPT,103423,86677,33605,1000020160,PHILADELPHIA COMMERICAL\STYLE-MATERIAL EFFECTS (54781)\869 SQY\CARPET TILE\COLOR-EROSION 00106,293.18,SY,1CPT,Carpet Tile
SPW,103423,86623,32750,192326-017,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Inkberry (05016),2962.12,SF,1VNL,Vinyl
SPW,103423,86623,32750,204294-004,Shaw Patcraft Inclusion (I0555) Multi Level Pattern Loop 24in x 24in - Azurite (00450),399.98,SY,1CPT,Carpet Tile
SPW,107776,86483,32750,126732-036,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Sterling (51904),2250,SF,1VNL,Vinyl
SPT,107776,86332,33605,126732-009,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Cottage Tan (51830),135,SF,1VNL,Vinyl
SPW,103423,86067,32750,200669-008,Shaw Contract Arrange Tile (5T294) Multi Level Pattern Loop 24in x 24in - Sterling Silver (94515),26.64,SY,1CPT,Carpet Tile
SPT,107776,86063,33605,126732-109,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Granny Smith (51885),360,SF,1VNL,Vinyl
SPW,107776,85986,32750,1000011499,Armstrong Duo 18 x 36 2.5mm Specttro Caspian Sand (ST931),486,SF,40,Vinyl Tile
SPW,103423,85978,32750,192326-004,Shaw Patcraft Timber Grove II (I421V) 20 mil glue down 6in x 48in 2.5 MM - Hemlock (00572),542.36,SF,1VNL,Vinyl
SPW,107776,85977,32750,126732-159,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Grayson (57532),180,SF,1VNL,Vinyl
SPW,103423,85972,32750,192392-018,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Sumac (07004),750.96,SF,1VNL,Vinyl
SPW,103423,85913,32750,192392-017,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Sequoia (07003),1960.84,SF,1VNL,Vinyl
SPW,107776,85680,32750,126732-010,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Blue/Gray (51903),540,SF,1VNL,Vinyl
SPW,103423,85625,32750,192392-009,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Ash (00174),41.72,SF,1VNL,Vinyl
SPT,102905,85562,33605,1000016976,AVAflor Novalis AVA SPRK 20 Mil 18 x 18 2.5 mm 2SP043 Monument LVT,324,SF,1VNL,Vinyl
SPT,121550,85511,33605,211212-017,Mohawk Living Local Premium Wood (C0194) Luxury Vinyl Plank 7.72in x 51.97in 2.4 MM - Gorgeous Gray (949),651.96,SF,1VNL,Vinyl
SPW,121550,85348,32750,195486-004,Mohawk Adaptable Tile (BT432) Tufted Textured Pattern Multi Colored Loop 24in x 24in - Cadet (569),43,SY,1CPT,Carpet Tile
SPW,121550,85348,32750,195486-004,Mohawk Adaptable Tile (BT432) Tufted Textured Pattern Multi Colored Loop 24in x 24in - Cadet (569),43,SY,1CPT,Carpet Tile
SPW,103423,85149,32750,192392-013,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Summit (05012),2628.36,SF,1VNL,Vinyl
SPW,103423,85149,32750,192392-002,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Root (00568),333.76,SF,1VNL,Vinyl
SPW,103423,85009,32750,199315-009,Shaw Patcraft Eastern Facade (I0515) Multi Level Pattern Loop 24in x 24in - Foundry (00570),631.1,SY,1CPT,Carpet Tile
SPW,103423,85009,32750,198201-002,Shaw Patcraft Splitwood (I466V) 20 mil glue down LVT 9in x 60in 5.0mm - Misted Bronze (00500),697.5,SF,1VNL,Vinyl
SPT,103423,84969,33605,215919-001,Shaw Patcraft Heartwood (I482V) 12 Mil ExoGuard Direct Glue 6in x 48in 2.5 MM - Froe (00775),576,SF,1VNL,Vinyl
SPW,102905,84828,32750,208615-007,Novalis Innovative Flooring AVA 2DSGN 22 mil Microbevel Register 6in x 48in 2.5 MM - TUSCANY OAK MIST (TO2D002),800,SF,1VNL,Vinyl
SPT,103423,84665,33605,151322-006,Shaw Patcraft Socrates II Tile (I0126) Textured Loop 24in x 24in - Thales (00511),293.15,SY,1CPT,Carpet Tile
SPJ,102775,84640,32256,184731-005,Interface CT112 (123770AK00) Tufted Cut & Loop 25cm x 1m - Steel (104352),47.84,SY,1CPT,Carpet Tile
SPJ,126695,84636,32256,188968-003,Centiva Event Series Classic Plank (ECK) Square Edge (SE) tural Grain (NG) 6in x 36in 3 MM - European Cherry (3307),324,SF,1VNL,Vinyl
SPW,103423,84632,32750,179063-004,Shaw Contract Transfer (5A203) 12' - Flip (03335),410,SY,1CBL,Carpet BL
SPW,107776,84610,32750,126732-017,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Cool White (51899),225,SF,1VNL,Vinyl
SPJ,103277,84605,32256,1000016949,Metroflor Deja New- Clean Oak 9x60 2.5 Mist Grey LVT,262.5,SF,1VNL,Vinyl
SPJ,126695,84405,32256,189687-012,Tandus Field Day (03377) Powerbond Cushion 6' - Photosynthesis (17211),99.77,SY,1CBL,Carpet BL
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPJ,103423,84360,32216,1000010180,Shaw Patcraft Earthen (1677V) 5mm Luxury Vinyl Tile 12 in x 24in - Dusk (00520),32004,SF,1VNL,Vinyl
SPT,122034,84069,33605,190604-005,J&J Incognito (7069) Textured Patterned Loop 24in x 24in - Intelligence (1841),40,SY,1CPT,Carpet Tile
SPW,102775,84053,32750,198004-004,Interface turally Weathered (39400AK00) Tufted Patterned Loop 25cm x 1m - Burnt Ember (106022),179.4,SY,1CPT,Carpet Tile
SPW,102775,84053,32750,212796-005,Flor Industrious (21-1552) Needlepunch 50cm x 50cm - Black (Black),17.94,SY,1CPT,Carpet Tile
SPW,102775,84053,32750,1000013800,Interface Static Lines Carpet Tile Plank  (258270-287 / 118669) - Custom,125.58,SY,1CPT,Carpet Tile
SPW,103423,83873,32750,191920-006,Shaw Patcraft Reason (I0459) Multi Level Pattern Loop 24in x 24in - Intent (00750),79.92,SY,1CPT,Carpet Tile
SPW,107776,83869,32750,126732-041,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Charcoal (51915),135,SF,1VNL,Vinyl
SPT,121019,83687,33605,1000019483,BENTLEY\COURSE OF ACTION\LUXFELT CUSHION TILE\24 in x 24in\CARPET TILE\SOLUTION DYED\COLOR-900104-BARK,30,SY,1CPT,Carpet Tile
SPW,107776,83661,32750,126732-003,Armstrong Standard Excelon Imperial Texture Vinyl Composition 12in x 12in 1/8in - Field Gray (51927),630,SF,1VNL,Vinyl
SPW,103423,83650,32750,202726-006,Shaw Commercial Resilient Compound 2.5 MM (4074V) Vinyl 24in x 24in 2.5 MM - Base (77504),68,SF,1VNL,Vinyl
SPJ,121550,83642,32256,1000019178,"Aladdin Commercial Go Forward Tile 24in"" x 24in"" Titanium (948)",74.69,SY,100,Carpet Tiles
SPJ,121550,83642,32256,1000019178,"Aladdin Commercial Go Forward Tile 24in"" x 24in"" Titanium (948)",74.69,SY,100,Carpet Tiles
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83638,32256,189687-013,Tandus Field Day (03377) Powerbond Cushion 6' - Free Style (17213),800,SY,1CBL,Carpet BL
SPJ,126695,83634,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),265,SY,1CBL,Carpet BL
SPJ,126695,83634,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),265,SY,1CBL,Carpet BL
SPJ,126695,83634,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),265,SY,1CBL,Carpet BL
SPJ,126695,83634,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),265,SY,1CBL,Carpet BL
SPJ,108164,83629,32256,189621-055,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Drift Pine (SS5W3027),14833.5,SF,1VNL,Vinyl
SPJ,108164,83629,32256,189621-055,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Drift Pine (SS5W3027),14833.5,SF,1VNL,Vinyl
SPJ,108164,83627,32256,189621-052,Mannington Spacia Wood (Xtra) Beveled Edge 7 1/4in x 48in 2.5 MM - Sash Oak (SS5W3032),1870.5,SF,1VNL,Vinyl
SPT,107768,83619,33605,1000019485,MILLIKEN\OBEX LOOP STACK\SKL-153-133 GREY\50CM X 50 CM,25.13,SY,1CPT,Carpet Tile
SPJ,126695,83610,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),210.53,SY,1CBL,Carpet BL
SPJ,126695,83610,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),210.53,SY,1CBL,Carpet BL
SPJ,126695,83610,32256,189687-005,Tandus Field Day (03377) Powerbond Cushion 6' - Hopscotch (17201),66.78,SY,1CBL,Carpet BL
SPJ,126695,83610,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),210.53,SY,1CBL,Carpet BL
SPJ,126695,83610,32256,215224-011,Tarkett Aftermath II (03026) Powerbond Cushion 6' - Chambray (23511),210.53,SY,1CBL,Carpet BL
SPJ,126695,83610,32256,189687-005,Tandus Field Day (03377) Powerbond Cushion 6' - Hopscotch (17201),66.78,SY,1CBL,Carpet BL
SPT,103423,83603,33605,1000003392,Shaw Patcraft-Texture Slant (I0602)-Non Woven Synthetic-18in x 36in-Line (00550),20,SY,1CPT,Carpet Tile
SPJ,126695,83587,32256,188968-003,Centiva Event Series Classic Plank (ECK) Square Edge (SE) tural Grain (NG) 6in x 36in 3 MM - European Cherry (3307),216,SF,1VNL,Vinyl
SPT,103423,83478,33605,191436-002,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Skylight (08530),151.11,SY,1CPT,Carpet Tile
SPW,103423,83354,32750,204351-001,Shaw Commercial Hard Surfaces Terrain II (4110V) 20 mil glue down 6in x 48in 5.0mm - Shade (00564),41200,SF,1VNL,Vinyl
SPW,103423,83354,32750,204351-001,Shaw Commercial Hard Surfaces Terrain II (4110V) 20 mil glue down 6in x 48in 5.0mm - Shade (00564),41200,SF,1VNL,Vinyl
SPT,102905,83055,33605,1000019260,"AVA\RYME\LVT\9"" X 48""\COLOR- PENINSULA OAK CANYON\P02D002L",1692,SF,1VNL,Vinyl
SPT,102905,83055,33605,1000019251,"AVA\RYME\LVT\ALPINE OAK KHAKI\AO2D005L\9"" X 48""",2664,SF,1VNL,Vinyl
SPT,102775,82976,33605,1000019180,INTERFACE\CARPET TILE\WORLD WOVEN COLLECTION WW880\PRODUCT #:128200AK00\GlasBac\COLOR- 105364 NATURAL LOOM,179.4,SY,1CBL,Carpet BL
SPJ,103423,82909,32256,1000019127,"Shaw Resilient Tile & Plant Inlet II 72140	Spindle",1416,SF,40,Vinyl Tile
SPJ,103423,82909,32256,208277-001,Shaw Contract Translate Tile (5T408) Multi Level Pattern Loop 9in x 36in - Listen (05100),110,SY,1CPT,Carpet Tile
SPJ,118209,82897,32256,1000019179,Flor Biscayne Breeze (21-1468) 19.69in x 19.69in Glasbac - Seafoam (1468),117.21,SY,100,Carpet Tiles
SPJ,126695,82893,32256,188968-001,Centiva Event Series Classic Plank (ECK) Square Edge (SE) tural Grain (NG) 6in x 36in 3 MM - American Cherry (3305),1584,SF,1VNL,Vinyl
SPW,102775,82850,32750,198004-004,Interface turally Weathered (39400AK00) Tufted Patterned Loop 25cm x 1m - Burnt Ember (106022),137.54,SY,1CPT,Carpet Tile
SPW,103423,82768,32750,201109-003,Shaw Contract Accord (5A253) ClassicBac 12' - Shimmering Blue (94485),245,SY,1CBL,Carpet BL
SPW,103423,82768,32750,204197-012,Shaw Patcraft Anew (I542V) 20 mil Lvt glue down 7.75in x 48in 2.5 MM - Galena (00540),216.72,SF,1VNL,Vinyl
SPJ,103423,82766,32256,183733-015,Shaw Patcraft Brookwood + (I319V) Vinyl 6' Undefined - Spicewood (05301),10,SY,1VNL,Vinyl
SPJ,103423,82754,32256,176647-024,Shaw Patcraft Highland Forest 6in (I800V) Vinyl Tile Plank 6in x 48in 3/32in - Walnut (20700),1977.25,SF,1VNL,Vinyl
